Date,DKK,EUR,GBP,ISK,NOK,SEK,CHF,USD,CAD,AUD,EGP,TRL,JPY,SGD,KWD,RUB,AZM,BYR,EEK,LVL,LTL,AMD,UAH,KZT,ATS,BEF,DEM,NLG,ITL,FIM,FRF,ESP,GRD,IEP,LUF,PTE
04-Nov-01,0.2545,1.8935,3.0679,0.2007,0.2379,0.1988,1.2868,2.095,1.3127,1.0622,0.4924,0.0133,0.1724,1.1451,6.8621,0.0704,0.4437,0.0138,1.2112,3.3839,5.2479,0.372,3.9566,0.1411,1.3761,4.6939,0.9681,8.5923,0.9779,3.1846,2.8866,1.138,0.5557,2.4042,4.6939,9.4447
05-Nov-01,0.2545,1.8935,3.0679,0.2007,0.2379,0.1988,1.2868,2.095,1.3127,1.0622,0.4924,0.0133,0.1724,1.1451,6.8621,0.0704,0.4437,0.0138,1.2112,3.3839,5.2479,0.372,3.9566,0.1411,1.3761,4.6939,0.9681,8.5923,0.9779,3.1846,2.8866,1.138,0.5557,2.4042,4.6939,9.4447
06-Nov-01,0.2521,1.8767,3.0447,0.199,0.236,0.1974,1.2759,2.092,1.3146,1.0617,0.4917,0.0134,0.1718,1.1505,6.846,0.0703,0.4428,0.0137,1.2002,3.3677,5.2313,0.3715,3.9176,0.1407,1.3639,4.6522,0.9595,8.5161,0.9692,3.1564,2.861,1.1279,0.5508,2.3829,4.6522,9.3609
07-Nov-01,0.2531,1.8838,3.0633,0.1984,0.2377,0.1993,1.2792,2.0999,1.3185,1.0722,0.4927,0.0137,0.1727,1.151,6.8748,0.0706,0.4441,0.0138,1.2049,3.3809,5.2511,0.3729,3.9112,0.1413,1.369,4.6698,0.9632,8.5483,0.9729,3.1683,2.8718,1.1322,0.5528,2.3919,4.6698,9.3964
08-Nov-01,0.2556,1.9023,3.091,0.1998,0.239,0.2005,1.2919,2.108,1.3235,1.0825,0.496,0.0137,0.1742,1.1605,6.9054,0.071,0.4457,0.0139,1.216,3.4011,5.2712,0.374,3.9774,0.1419,1.3825,4.7157,0.9726,8.6323,0.9825,3.1994,2.9,1.1433,0.5583,2.4154,4.7157,9.4886
09-Nov-01,0.257,1.9149,3.1282,0.2025,0.2417,0.2037,1.3045,2.135,1.3386,1.0976,0.5006,0.0138,0.177,1.1753,6.9911,0.0718,0.4514,0.014,1.2241,3.4397,5.3382,0.3788,3.9981,0.1438,1.3916,4.7469,0.9791,8.6894,0.989,3.2206,2.9192,1.1509,0.562,2.4314,4.7469,9.5515
10-Nov-01,0.2565,1.9091,3.1139,0.2059,0.2423,0.2027,1.3019,2.145,1.3415,1.0978,0.5047,0.014,0.1784,1.1741,7.0183,0.0721,0.4531,0.0141,1.2211,3.4497,5.3632,0.3805,4.0169,0.1445,1.3874,4.7325,0.9761,8.6631,0.986,3.2109,2.9104,1.1474,0.5603,2.4241,4.7325,9.5226
11-Nov-01,0.2565,1.9091,3.1139,0.2059,0.2423,0.2027,1.3019,2.145,1.3415,1.0978,0.5047,0.014,0.1784,1.1741,7.0183,0.0721,0.4531,0.0141,1.2211,3.4497,5.3632,0.3805,4.0169,0.1445,1.3874,4.7325,0.9761,8.6631,0.986,3.2109,2.9104,1.1474,0.5603,2.4241,4.7325,9.5226
12-Nov-01,0.2565,1.9091,3.1139,0.2059,0.2423,0.2027,1.3019,2.145,1.3415,1.0978,0.5047,0.014,0.1784,1.1741,7.0183,0.0721,0.4531,0.0141,1.2211,3.4497,5.3632,0.3805,4.0169,0.1445,1.3874,4.7325,0.9761,8.6631,0.986,3.2109,2.9104,1.1474,0.5603,2.4241,4.7325,9.5226
13-Nov-01,0.2561,1.9074,3.1096,0.2041,0.2425,0.2033,1.3034,2.135,1.3335,1.1089,0.5024,0.0137,0.177,1.1698,6.9888,0.0718,0.451,0.014,1.2197,3.438,5.3376,0.3788,4.0056,0.1438,1.3862,4.7283,0.9752,8.6554,0.9851,3.208,2.9078,1.1464,0.5598,2.4219,4.7283,9.5141
14-Nov-01,0.2544,1.8946,3.0953,0.201,0.2406,0.202,1.2932,2.136,1.3324,1.1071,0.5026,0.0136,0.1762,1.1704,6.9877,0.0718,0.4512,0.014,1.2114,3.428,5.3403,0.3785,4.0075,0.1439,1.3769,4.6966,0.9687,8.5973,0.9785,3.1865,2.8883,1.1387,0.556,2.4056,4.6966,9.4502
15-Nov-01,0.252,1.8753,3.0712,0.1988,0.2389,0.2011,1.2735,2.131,1.3385,1.112,0.5014,0.0137,0.1749,1.1668,6.959,0.0716,0.4499,0.014,1.1993,3.4069,5.3278,0.3775,3.9906,0.1435,1.3628,4.6487,0.9588,8.5097,0.9685,3.154,2.8589,1.1271,0.5503,2.3811,4.6487,9.354
16-Nov-01,0.2537,1.8872,3.0806,0.1997,0.2395,0.203,1.2841,2.1399,1.3447,1.1089,0.5032,0.014,0.1752,1.1683,6.9895,0.0718,0.4516,0.014,1.2072,3.4222,5.35,0.379,4.0513,0.1441,1.3715,4.6782,0.9649,8.5637,0.9747,3.174,2.877,1.1342,0.5538,2.3962,4.6782,9.4133
17-Nov-01,0.2535,1.8859,3.0576,0.2002,0.238,0.2017,1.2846,2.131,1.3406,1.1088,0.5011,0.0142,0.1746,1.1611,6.9622,0.0714,0.4493,0.0139,1.2064,3.4118,5.3282,0.3776,4.0398,0.1434,1.3705,4.675,0.9642,8.5578,0.974,3.1719,2.875,1.1334,0.5535,2.3946,4.675,9.4068
18-Nov-01,0.2535,1.8859,3.0576,0.2002,0.238,0.2017,1.2846,2.131,1.3406,1.1088,0.5011,0.0142,0.1746,1.1611,6.9622,0.0714,0.4493,0.0139,1.2064,3.4118,5.3282,0.3776,4.0398,0.1434,1.3705,4.675,0.9642,8.5578,0.974,3.1719,2.875,1.1334,0.5535,2.3946,4.675,9.4068
19-Nov-01,0.2535,1.8859,3.0576,0.2002,0.238,0.2017,1.2846,2.131,1.3406,1.1088,0.5011,0.0142,0.1746,1.1611,6.9622,0.0714,0.4493,0.0139,1.2064,3.4118,5.3282,0.3776,4.0398,0.1434,1.3705,4.675,0.9642,8.5578,0.974,3.1719,2.875,1.1334,0.5535,2.3946,4.675,9.4068
20-Nov-01,0.2547,1.8957,3.063,0.2007,0.2393,0.2023,1.2929,2.151,1.357,1.1239,0.5047,0.0144,0.1748,1.1674,7.0207,0.072,0.4538,0.014,1.212,3.4317,5.3786,0.3809,4.0334,0.1448,1.3777,4.6993,0.9693,8.6023,0.979,3.1883,2.89,1.1393,0.5563,2.407,4.6993,9.4557
21-Nov-01,0.255,1.8976,3.0443,0.2,0.2396,0.2027,1.301,2.151,1.3522,1.1213,0.5049,0.0149,0.1747,1.171,7.0161,0.0718,0.4538,0.014,1.2133,3.4301,5.3787,0.3809,4.0855,0.1449,1.379,4.704,0.9702,8.6109,0.98,3.1915,2.8929,1.1405,0.5569,2.4095,4.704,9.4652
22-Nov-01,0.2564,1.9073,3.0706,0.1986,0.2415,0.2027,1.3089,2.1671,1.3559,1.121,0.5085,0.0147,0.1758,1.1787,7.0661,0.0723,0.4567,0.0141,1.2199,3.4541,5.4191,0.3834,4.12,0.1459,1.3861,4.7281,0.9752,8.655,0.985,3.2078,2.9077,1.1463,0.5597,2.4218,4.7281,9.5136
23-Nov-01,0.2553,1.8998,3.0641,0.1974,0.241,0.2025,1.3057,2.165,1.3526,1.118,0.507,0.0146,0.1755,1.1777,7.0597,0.0723,0.456,0.0141,1.2143,3.4453,5.4139,0.3828,4.116,0.1458,1.3806,4.7095,0.9714,8.6209,0.9812,3.1952,2.8962,1.1418,0.5575,2.4122,4.7095,9.4762
24-Nov-01,0.2553,1.8998,3.0641,0.1974,0.241,0.2025,1.3057,2.165,1.3526,1.118,0.507,0.0146,0.1755,1.1777,7.0597,0.0723,0.456,0.0141,1.2143,3.4453,5.4139,0.3828,4.116,0.1458,1.3806,4.7095,0.9714,8.6209,0.9812,3.1952,2.8962,1.1418,0.5575,2.4122,4.7095,9.4762
25-Nov-01,0.2553,1.8998,3.0641,0.1974,0.241,0.2025,1.3057,2.165,1.3526,1.118,0.507,0.0146,0.1755,1.1777,7.0597,0.0723,0.456,0.0141,1.2143,3.4453,5.4139,0.3828,4.116,0.1458,1.3806,4.7095,0.9714,8.6209,0.9812,3.1952,2.8962,1.1418,0.5575,2.4122,4.7095,9.4762
26-Nov-01,0.2553,1.8998,3.0641,0.1974,0.241,0.2025,1.3057,2.165,1.3526,1.118,0.507,0.0146,0.1755,1.1777,7.0597,0.0723,0.456,0.0141,1.2143,3.4453,5.4139,0.3828,4.116,0.1458,1.3806,4.7095,0.9714,8.6209,0.9812,3.1952,2.8962,1.1418,0.5575,2.4122,4.7095,9.4762
27-Nov-01,0.255,1.898,3.0496,0.1953,0.2385,0.2031,1.2963,2.15,1.3458,1.1137,0.5056,0.0145,0.1736,1.1739,7.0103,0.0718,0.4528,0.0139,1.2122,3.4247,5.3763,0.38,4.0285,0.1447,1.3793,4.705,0.9704,8.6127,0.9802,3.1922,2.8935,1.1407,0.557,2.41,4.705,9.4672
28-Nov-01,0.2515,1.8712,2.9931,0.1927,0.235,0.2005,1.2774,2.1252,1.3325,1.106,0.4977,0.0144,0.1708,1.1583,6.9236,0.071,0.4476,0.0138,1.1963,3.3808,5.3143,0.3756,4.0388,0.1431,1.3599,4.6386,0.9567,8.4911,0.9664,3.1471,2.8526,1.1246,0.5491,2.3759,4.6386,9.3335
29-Nov-01,0.253,1.8814,3.0115,0.1937,0.2367,0.2006,1.2912,2.1251,1.3339,1.1125,0.4997,0.0145,0.1724,1.1597,6.9337,0.0709,0.4476,0.0138,1.2027,3.3909,5.3139,0.3752,3.9871,0.1431,1.3673,4.6639,0.9619,8.5374,0.9717,3.1643,2.8682,1.1307,0.5521,2.3889,4.6639,9.3844
30-Nov-01,0.2535,1.886,3.0306,0.1938,0.2377,0.1991,1.291,2.1251,1.3418,1.1021,0.4977,0.0144,0.1725,1.161,6.9357,0.0709,0.4472,0.0138,1.2057,3.3958,5.3142,0.3751,3.9796,0.1429,1.3706,4.6753,0.9643,8.5583,0.974,3.172,2.8752,1.1335,0.5535,2.3947,4.6753,9.4073
01-Dec-01,0.2552,1.898,3.0519,0.1974,0.2385,0.2007,1.29,2.14,1.3561,1.1107,0.5032,0.0144,0.1726,1.1691,6.9873,0.0714,0.4503,0.0139,1.2133,3.418,5.3513,0.3778,4.0503,0.1436,1.3793,4.705,0.9704,8.6127,0.9802,3.1922,2.8935,1.1407,0.557,2.41,4.705,9.4672
02-Dec-01,0.2552,1.898,3.0519,0.1974,0.2385,0.2007,1.29,2.14,1.3561,1.1107,0.5032,0.0144,0.1726,1.1691,6.9873,0.0714,0.4503,0.0139,1.2133,3.418,5.3513,0.3778,4.0503,0.1436,1.3793,4.705,0.9704,8.6127,0.9802,3.1922,2.8935,1.1407,0.557,2.41,4.705,9.4672
03-Dec-01,0.2552,1.898,3.0519,0.1974,0.2385,0.2007,1.29,2.14,1.3561,1.1107,0.5032,0.0144,0.1726,1.1691,6.9873,0.0714,0.4503,0.0139,1.2133,3.418,5.3513,0.3778,4.0503,0.1436,1.3793,4.705,0.9704,8.6127,0.9802,3.1922,2.8935,1.1407,0.557,2.41,4.705,9.4672
04-Dec-01,0.2575,1.9164,3.0475,0.2001,0.2397,0.1995,1.3006,2.1395,1.3602,1.1157,0.5029,0.0144,0.1732,1.1669,6.9864,0.0714,0.4502,0.0138,1.225,3.4254,5.3501,0.3777,3.9983,0.1433,1.3927,4.7506,0.9798,8.6962,0.9897,3.2232,2.9215,1.1518,0.5624,2.4333,4.7506,9.559
05-Dec-01,0.2592,1.9284,3.0797,0.2028,0.2415,0.2027,1.3089,2.165,1.373,1.1156,0.5076,0.0146,0.1747,1.1786,7.0648,0.0723,0.4556,0.0139,1.2331,3.4585,5.4139,0.3822,4.0926,0.1448,1.4014,4.7804,0.986,8.7507,0.9959,3.2433,2.9398,1.159,0.5659,2.4486,4.7804,9.6188
06-Dec-01,0.2595,1.9318,3.0781,0.2009,0.2417,0.2041,1.3101,2.1625,1.3747,1.1141,0.5085,0.0147,0.1744,1.179,7.0591,0.0722,0.4548,0.014,1.235,3.4583,5.4076,0.3817,4.0534,0.1446,1.4039,4.7888,0.9877,8.7661,0.9977,3.2491,2.945,1.161,0.5669,2.4529,4.7888,9.6358
07-Dec-01,0.2588,1.9265,3.0729,0.1997,0.2415,0.2058,1.3086,2.17,1.3764,1.1208,0.5085,0.015,0.1741,1.1824,7.0762,0.0724,0.4564,0.0139,1.2319,3.4604,5.4262,0.383,4.0744,0.145,1.4,4.7757,0.985,8.7421,0.995,3.2401,2.9369,1.1578,0.5654,2.4462,4.7757,9.6093
08-Dec-01,0.2604,1.938,3.0959,0.1991,0.2428,0.2073,1.3132,2.17,1.3795,1.1245,0.5088,0.015,0.1738,1.1855,7.0804,0.0722,0.4564,0.0139,1.2392,3.4692,5.4265,0.383,4.0943,0.1446,1.4084,4.8042,0.9909,8.7943,1.0009,3.2595,2.9545,1.1648,0.5687,2.4608,4.8042,9.6667
09-Dec-01,0.2604,1.938,3.0959,0.1991,0.2428,0.2073,1.3132,2.17,1.3795,1.1245,0.5088,0.015,0.1738,1.1855,7.0804,0.0722,0.4564,0.0139,1.2392,3.4692,5.4265,0.383,4.0943,0.1446,1.4084,4.8042,0.9909,8.7943,1.0009,3.2595,2.9545,1.1648,0.5687,2.4608,4.8042,9.6667
10-Dec-01,0.2604,1.938,3.0959,0.1991,0.2428,0.2073,1.3132,2.17,1.3795,1.1245,0.5088,0.015,0.1738,1.1855,7.0804,0.0722,0.4564,0.0139,1.2392,3.4692,5.4265,0.383,4.0943,0.1446,1.4084,4.8042,0.9909,8.7943,1.0009,3.2595,2.9545,1.1648,0.5687,2.4608,4.8042,9.6667
11-Dec-01,0.2596,1.9323,3.1084,0.2009,0.242,0.2067,1.3071,2.1699,1.3775,1.1201,0.5103,0.0149,0.1723,1.1833,7.0755,0.0721,0.4561,0.0139,1.2354,3.4646,5.4258,0.3832,4.0969,0.1446,1.4043,4.79,0.988,8.7684,0.9979,3.2499,2.9458,1.1613,0.5671,2.4535,4.79,9.6383
12-Dec-01,0.2598,1.9334,3.1119,0.2009,0.2412,0.2067,1.3065,2.1699,1.3749,1.1173,0.5103,0.0151,0.1721,1.1848,7.0791,0.0721,0.4561,0.0139,1.2361,3.4646,5.4261,0.3835,4.0688,0.1447,1.4051,4.7928,0.9885,8.7734,0.9985,3.2517,2.9474,1.162,0.5674,2.4549,4.7928,9.6438
13-Dec-01,0.2615,1.9475,3.1346,0.2073,0.2431,0.2074,1.318,2.175,1.3875,1.1286,0.5094,0.0155,0.1729,1.1883,7.0993,0.0717,0.4571,0.014,1.2395,3.4415,5.4375,0.3844,4.1057,0.1455,1.4153,4.8277,0.9957,8.8374,1.0058,3.2755,2.9689,1.1705,0.5715,2.4728,4.8277,9.7141
14-Dec-01,0.2628,1.9565,3.1497,0.2094,0.2443,0.2087,1.3259,2.1799,1.3918,1.134,0.4823,0.0154,0.1726,1.1907,7.1166,0.0721,0.4579,0.0139,1.2512,3.4901,5.4511,0.386,4.1208,0.1455,1.4218,4.85,1.0003,8.8782,1.0104,3.2906,2.9827,1.1759,0.5742,2.4842,4.85,9.759
15-Dec-01,0.2633,1.9599,3.1506,0.2084,0.2444,0.2082,1.3301,2.1799,1.3907,1.1303,0.4844,0.0156,0.1708,1.1887,7.1139,0.0719,0.4579,0.0139,1.2534,3.4867,5.4511,0.386,4.1247,0.1451,1.4243,4.8585,1.0021,8.8936,1.0122,3.2963,2.9878,1.1779,0.5752,2.4886,4.8585,9.7759
16-Dec-01,0.2633,1.9599,3.1506,0.2084,0.2444,0.2082,1.3301,2.1799,1.3907,1.1303,0.4844,0.0156,0.1708,1.1887,7.1139,0.0719,0.4579,0.0139,1.2534,3.4867,5.4511,0.386,4.1247,0.1451,1.4243,4.8585,1.0021,8.8936,1.0122,3.2963,2.9878,1.1779,0.5752,2.4886,4.8585,9.7759
17-Dec-01,0.2633,1.9599,3.1506,0.2084,0.2444,0.2082,1.3301,2.1799,1.3907,1.1303,0.4844,0.0156,0.1708,1.1887,7.1139,0.0719,0.4579,0.0139,1.2534,3.4867,5.4511,0.386,4.1247,0.1451,1.4243,4.8585,1.0021,8.8936,1.0122,3.2963,2.9878,1.1779,0.5752,2.4886,4.8585,9.7759
18-Dec-01,0.2644,1.9684,3.1687,0.211,0.2453,0.2072,1.3379,2.1799,1.3967,1.1296,0.4833,0.0151,0.1707,1.186,7.1208,0.0717,0.4577,0.0139,1.2587,3.4945,5.451,0.3859,4.0807,0.1451,1.4305,4.8795,1.0064,8.9322,1.0166,3.3106,3.0008,1.183,0.5777,2.4994,4.8795,9.8183
19-Dec-01,0.2625,1.952,3.1558,0.2114,0.2438,0.2072,1.3236,2.167,1.3837,1.1227,0.4794,0.015,0.1688,1.1786,7.075,0.0715,0.4549,0.0138,1.2485,3.47,5.4183,0.3836,4.0964,0.1442,1.4186,4.8389,0.998,8.8578,1.0081,3.283,2.9758,1.1732,0.5729,2.4785,4.8389,9.7365
20-Dec-01,0.2611,1.941,3.1366,0.213,0.2432,0.2051,1.3163,2.155,1.3704,1.1087,0.4726,0.0149,0.1686,1.1744,7.037,0.0712,0.4524,0.0137,1.2415,3.453,5.3884,0.3815,4.0432,0.1432,1.4106,4.8116,0.9924,8.8079,1.0024,3.2645,2.959,1.1666,0.5696,2.4646,4.8116,9.6817
21-Dec-01,0.2572,1.9155,3.0832,0.2123,0.2398,0.2025,1.3034,2.13,1.3514,1.0831,0.4671,0.0144,0.1664,1.1609,6.9519,0.0703,0.4471,0.0135,1.2251,3.4085,5.3263,0.3771,4.0242,0.1416,1.392,4.7484,0.9794,8.6922,0.9893,3.2216,2.9202,1.1512,0.5621,2.4322,4.7484,9.5545
22-Dec-01,0.2545,1.8933,3.0614,0.208,0.2367,0.1979,1.2911,2.11,1.3368,1.071,0.4658,0.0144,0.1629,1.1476,6.8822,0.0699,0.4429,0.0134,1.2104,3.369,5.2762,0.3735,3.9887,0.14,1.3759,4.6934,0.968,8.5914,0.9778,3.1843,2.8863,1.1379,0.5556,2.404,4.6934,9.4437
23-Dec-01,0.2545,1.8933,3.0614,0.208,0.2367,0.1979,1.2911,2.11,1.3368,1.071,0.4658,0.0144,0.1629,1.1476,6.8822,0.0699,0.4429,0.0134,1.2104,3.369,5.2762,0.3735,3.9887,0.14,1.3759,4.6934,0.968,8.5914,0.9778,3.1843,2.8863,1.1379,0.5556,2.404,4.6934,9.4437
24-Dec-01,0.2545,1.8933,3.0614,0.208,0.2367,0.1979,1.2911,2.11,1.3368,1.071,0.4658,0.0144,0.1629,1.1476,6.8822,0.0699,0.4429,0.0134,1.2104,3.369,5.2762,0.3735,3.9887,0.14,1.3759,4.6934,0.968,8.5914,0.9778,3.1843,2.8863,1.1379,0.5556,2.404,4.6934,9.4437
25-Dec-01,0.2493,1.8538,3.0055,0.2054,0.2315,0.1957,1.2631,2.085,1.3142,1.0598,0.4613,0.0141,0.1612,1.135,6.7935,0.0689,0.4371,0.0132,1.1851,3.319,5.2138,0.3693,3.9403,0.1383,1.3472,4.5955,0.9478,8.4122,0.9574,3.1179,2.8261,1.1142,0.544,2.3538,4.5955,9.2467
26-Dec-01,0.2442,1.8202,2.987,0.2027,0.2278,0.1916,1.2261,2.07,1.2982,1.0516,0.4549,0.0142,0.1584,1.1238,6.7306,0.0686,0.434,0.0131,1.1641,3.2789,5.1763,0.3673,3.8764,0.1373,1.3228,4.5122,0.9307,8.2597,0.9401,3.0614,2.7749,1.094,0.5342,2.3112,4.5122,9.0791
27-Dec-01,0.2451,1.8245,2.9901,0.203,0.2288,0.192,1.2301,2.07,1.2981,1.0511,0.4559,0.0145,0.1584,1.1238,6.7319,0.0685,0.4341,0.013,1.1668,3.2826,5.1763,0.3674,3.8771,0.1373,1.3259,4.5228,0.9329,8.2792,0.9423,3.0686,2.7814,1.0965,0.5354,2.3166,4.5228,9.1006
28-Dec-01,0.2452,1.8228,2.9943,0.2029,0.2285,0.1927,1.2335,2.07,1.2958,1.0509,0.4549,0.0143,0.1572,1.1189,6.7482,0.068,0.4341,0.013,1.1657,3.2789,5.1763,0.3674,3.88,0.1372,1.3247,4.5186,0.932,8.2715,0.9414,3.0657,2.7788,1.0955,0.5349,2.3145,4.5186,9.0921
29-Dec-01,0.2446,1.8188,2.9858,0.2,0.2283,0.1932,1.2284,2.06,1.292,1.0475,0.4508,0.0143,0.1569,1.1117,6.7066,0.0683,0.4315,0.0129,1.1626,3.2652,5.1552,0.3662,3.8881,0.1365,1.3218,4.5087,0.9299,8.2534,0.9393,3.059,2.7727,1.0931,0.5338,2.3094,4.5087,9.0721
30-Dec-01,0.2446,1.8188,2.9858,0.2,0.2283,0.1932,1.2284,2.06,1.292,1.0475,0.4508,0.0143,0.1569,1.1117,6.7066,0.0683,0.4315,0.0129,1.1626,3.2652,5.1552,0.3662,3.8881,0.1365,1.3218,4.5087,0.9299,8.2534,0.9393,3.059,2.7727,1.0931,0.5338,2.3094,4.5087,9.0721
31-Dec-01,0.2446,1.8188,2.9858,0.2,0.2283,0.1932,1.2284,2.06,1.292,1.0475,0.4508,0.0143,0.1569,1.1117,6.7066,0.0683,0.4315,0.0129,1.1626,3.2652,5.1552,0.3662,3.8881,0.1365,1.3218,4.5087,0.9299,8.2534,0.9393,3.059,2.7727,1.0931,0.5338,2.3094,4.5087,9.0721
